question_id,method,selected_slot,selected_source,automatic_error_type,correct,expected_columns,candidate_columns,gold_columns,candidate_rows,gold_rows,difficulty,order_sensitive,tables,sql_feature_tags,candidate_sql_sha256,gold_sql_sha256
Q038,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,1,2,1,8,11,hard,1,assets|work_orders,filter|nested query|order-by,936C3CEFF94555F9D14587748A3A8D42842589AB5E94E3F8BB6C727358B5AC98,72E745C00A0F58ED2EDD21C2568B8982DD5E2407D404BD000443DEDBCA4ED63E
Q039,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,2,3,2,1,1,medium,1,work_orders,filter|order-by|time predicate|top-k,5DE64774D1BF171DE6B47FC821B89F9C0AEA7050F3DA8A2619B8ADDE0FBF2303,B4CD6C00B5DAE5EFF3C6B878426C218E13A252D8819B0FDB38635CF71DF1F323
Q040,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_execution_error,0,1,0,1,0,4,easy,1,assets,filter|order-by|pattern,3182EFE8857298B317D94F64E5BB7F23751AFAEE7D52CBB0B56AA21A0E588D64,8EBE89272A8ED2BDF4276016C69C61E8BA0E215B91DD36A99CCD76381F585F64
Q041,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,2,2,2,8,8,medium,1,assets|sensor_readings,aggregation|filter|group-by|join|order-by,5D719C8B82A13DECC5F5A2D9EEE73CE4072B859D4D266560DB0D985E4B11EF94,3D6D3DCFA6005C015C82447250648EBE4E3D2C89437A232DCA907B5E432725FE
Q042,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,1,1,1,1,1,easy,1,asset_types,distinct|filter|order-by,5DF81763AB43FE8D0A8244FB132469F12FBEEB6D197A9F123AC21BB7B9B1E059,3D176D0A46AABD8359DC958BE56505456BC95FDEE7BECBE95F1CE0C86774A88C
Q043,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_execution_error,0,2,0,2,0,3,medium,1,asset_types|assets|locations,filter|join|order-by,752EA5B64DA39BEC43F0EBA6545EF561FE5F51521AEA0CEEE6906DE91FC8927A,3033FB90E3C88DD14F28CAA9D7404B3EC148B8C301D11B44A42DCFFF2AC7CFF8
Q044,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,1,1,1,1,1,easy,0,maintenance_logs,aggregation|filter|float,04F2C3060E2CC58698FF79576D7E93E96D42DFC878B1255FD5579BCA35F84172,2ADB7284D4D878BA558B1AA913DB7A45F11D6E4E96D82B9B24C31B31A8CD997A
Q045,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,2,1,2,1,1,medium,1,asset_types|assets|work_orders,filter|join|order-by,A947718ADC137905B10833C561C0F716CF162DDB7AC1AF7329CD0DA23432B6FD,C96A6B040E2AE08507B988B863FA1F08DA2A76E2679F16FB276DEB323238B8FA
Q046,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,3,5,3,3,3,medium,1,assets|sensor_readings,filter|float|join|order-by,B30CC4A6C9EE35E51A186E65A3C97C73F2CEC87A4FDAE1B70078DEA1B321881A,692D6D9F23FE1084D1FEA9495BEE1D8809875B8893DA96A93EF414656FE34C59
Q047,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,2,2,2,3,3,medium,1,asset_types|assets,aggregation|group-by|join|order-by,F80F4D051BEDDE1FE3CECD53B7770EDB332528F4D1D26D6B0878628AEFAA8064,39F74338A2111F1EF34E04009D586A004D16B93BB80B956F375D76FC7972316C
Q048,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,2,4,2,5,5,easy,1,assets,filter|order-by|time predicate,30A2175745F17CD90FA3EAB5B825A2B6B2506CD979F6EFCDADC48D0B4DFF8511,790D535AA128B306F6ED938E9B2A5718BBA0EC628B2242375539FF7846C52141
Q049,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,1,1,1,1,1,medium,0,maintenance_logs|technicians,filter|join,2DBA2BFFACC21CE0678254F22D9BE0C0000640E9D31424CFCEF90D630864176D,EE416EF7F4C0E0F5585050A84A1C02C05AFFA18D60380281ADBC92E3FF62F8AB
Q050,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,3,2,3,5,5,hard,1,assets|grid_topology,filter|order-by|self-join|topology traversal,F7BE116EE16C9A4950B94559CC91CD4C5D979E6D6634F396F77DB365208AD351,1F3AE954A1BCAB25CEB1EC2272A14D51F35A6474CCBF8D48287C845763F751AF
Q051,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,2,2,2,0,1,medium,1,maintenance_logs,float|order-by|top-k,97C69CA12C08A6E4B76C6731B9EBA420ECE64871859C87E7CD91AA0082104D7E,8186C9B7C74D7153D2A3E5364F5AD2ABC02DA97A428E332303F868640A96606B
Q052,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,2,3,2,3,3,medium,1,asset_types|assets,filter|join|order-by,20C9928A6E4296F01EACEE8407C5587F3F9626E5083834AF68DC5DF02131123D,85DF82AC2ABE10DD5ED6C6D984D4D687FE6CE678589BC733F59070004B547B73
Q053,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,3,2,3,0,2,hard,1,work_orders,filter|order-by|scalar function|time predicate,22DB183DD0CF131939657878F42B7D6706DF77CE23F8988DCE7B815800D60D58,3EAE7BE8AF8CF36D1703C80633D8B0CE6180A8A5F4FF5EC524C2106E40CEDDF5
Q054,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,2,2,2,4,4,easy,1,sensor_readings,aggregation|group-by|order-by,2675A1A991C8F590A2E0D0144C9CE5859340D7F05117AF0045D2C0F9CCB82BCF,D8B52409C7C001AEAAFCE4E0ABE9E04718FC18D305762DFDF40537090C9269BF
Q055,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,1,2,1,2,2,medium,1,assets|locations,filter|join|order-by,ABCD3B308EC0A53E2EC64DA298721F59E435F5466994ECF9099A55E0C796D92D,D415506393250DA3C55B5152424D2C8CE60A8106C2C445DD502A049F00EB2C79
Q056,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,2,3,2,0,3,medium,1,technicians|work_orders,filter|join|order-by,0362A209871EDFAA5E8A2B5BED55C0DAA829920960C5178C2346B9E4666F85F6,4289E1781826F34A34DD523F831378B0936CB18EE72A25056922A9ABEFF7589F
Q057,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,1,1,1,1,1,easy,0,sensor_readings,aggregation|filter|float,25A6A694DAD2BB2DE34D66D7A311680AD69B3D6FF62A262A2AE004A108574E81,E83BCDA26C405F53453C322BC9A153554DFB63AD0414921B833DAB23BFDCDA57
Q058,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,1,1,1,5,3,hard,1,locations,distinct|filter|nested query|order-by,24E76BE9C3F79738A91AA01BB4CB6D1510BFFAF4961969FE7831843619AE7824,117CE18E62A2C6F5B6F1A2D1049CA245877A54DEA51FF8654B501AA2147D96D6
Q059,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,2,2,2,4,18,hard,1,assets|work_orders,aggregation|group-by|left join|order-by,D0DB7D6501145367C97FA1833E0ADFC13F200A510AF5508EFE626C1E27BF08D1,3DFAC6294FA48460FE07FC0DEED4527955CA9F7EA62EDB72EFEF66A5219701E5
Q060,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,1,2,1,16,10,hard,1,assets|sensor_readings,filter|nested query|order-by,A818EC91F114E5A46920AC68AFAD5A03F79A3E5C5A17583A11F621E34A8DC392,8DFC0FBE8CC2393C9F4E29E4FCF12CC084574B2C95E1934AA8B0CF40486323AC
Q061,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,2,3,2,1,1,easy,1,asset_types|assets,filter|join|order-by,38D641C64694C74207D8DD01116E3E881CF10946A36CFED9486E767EA966E65E,CB8A8CA90B5B5B65811AA50547961910F48DD4D22DC465C65D740863041AF421
Q062,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,2,2,2,7,7,hard,1,technicians|work_orders,aggregation|filter|group-by|left join|order-by,5BF9335AC92952DED5D9BC6C00209AC45AC9BAADBE5E23993EEC9266A6B7CCB5,D5FE9AD86D37A053D4D7A70DB8044F96A7D0DA521ED50AEA86C7C4DE091EA3E1
Q063,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,2,4,2,1,1,easy,1,work_orders,filter|order-by|time predicate,B02C2BF7C12E5F44112C970B0D2B12EFA0F454FFC602599B76804E5B7930F3E2,9BC61C0E25D15E080395150B61ED05DC6A342608FE1BCB66CBB3165CAB232AC0
Q064,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,4,5,4,1,15,hard,1,assets|sensor_readings,float|join|nested query|order-by|time predicate,B8A92664C26C1AE8D06D630CB71E8B73AB02DA55C758C823C9F2990B85A1A2CD,3668AF6F317F360422A127A07D15C6520B21A32029142BA9B9C9FF430E0EDC43
Q065,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,1,1,1,4,4,easy,1,assets,filter|order-by|pattern,A0EB5B6158011E57C84403D46EF0E996EFD2435CA19368508DE43C3412F0E831,C5BD5C26B91224A6B61EF52388B9D8E6E901CB40A83BC61A526D27093BA499E4
Q066,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,1,1,1,7,7,easy,1,work_orders,filter|null|order-by,5A9ABD5C0CFD0B3D4AD9004CFABEFE159F4078DBB87ADA46D383A73F76FBECC2,73EC29EE90BE10D52AF1B9A6E6637C370408ADF28CDE872950CF0721E464A6F8
Q067,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,2,8,2,1,2,easy,1,maintenance_logs,filter|order-by,09822DB8CADC004CCC405DF333A2227CE2C7A4A416ABE363839AAB8E70FA61AA,8A3CA45B2951961D067C5F1853776756E2E634AFA005BD7DBA46152A8A26599A
Q068,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_execution_error,0,2,0,2,0,6,medium,1,asset_types|assets,aggregation|float|group-by|join|order-by,26F1A8C44C98790110FF7B79C5F16F6F4EF0BD29D6038FE689133CCB2CD6F09D,85CFEF7B936CE99C93FE7B3FA4D790D3A62A1C3610D4406C2FB446EF88721A92
Q069,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,2,2,2,2,2,medium,1,asset_types|assets|locations,filter|join|order-by,DCFC601C0DF8E55A30883884F07BDE95A37C044B78C6A399C1D8D09175DFE68A,4C9A53FDA153DBC282E75ED5D8A8271290B409B3983EC5245A5A355FCD513F55
Q070,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,3,1,3,2,2,medium,1,grid_topology,filter|order-by|topology traversal,F6BE2F617CD52A106EC32064216AB0858B6E699A644F78545DE263A85C3D4893,DE4AB58DD907088525A343A7DAEBD70C2E24266A926BA47803FD436F0A020578
Q071,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,6545275B9772BBAB201C1D5ED6B094A5C9F646F729F28AAB97A87073C373738B,E97FEB511A72F5242C5B426C15B5B68C0AC52AB5CFAA307E2F2BE34D1DCF1583
Q072,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,1,1,1,1,1,easy,0,locations,aggregation|filter,7ED72780457EF1D5929673311337FA9DEA9B3B0C7817F76B7828CCFA696FEE04,95EAB691F3A87564414FB116CCC94458C67C735A9958F15C840959E7DB9879CB
Q073,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,1,1,1,0,0,hard,1,technicians|work_orders,filter|nested query|order-by,BD208C8AA60D1A8025AC7380F9B1BC70DC715DF443845E2FA6FE6D25881D43D3,EA2420FEE687FD65F202317C768EA6E3DC6FD466407B8319A0595851D188137C
Q074,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_execution_error,0,2,0,2,0,1,hard,1,asset_types|assets,aggregation|float|group-by|join|order-by|top-k,B92681B200972150FFDBB52CC15B974EB782B867B035D8F5B1AF05821F4CC946,B3B989D9A5ABEE1F604FA90721954855A1D98E68FACCAD5A30A70A72116F86E3
Q075,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,1,1,1,1,1,medium,1,technicians,filter|order-by|scalar function,6875EF7698F027169D1A5BAED546BBE608C176D14E495FD7B3626514E9D08D60,8075FFA2B3AD5DABD5BC301871642C493AEFF0E21B13E50DF735B53208C4E3F9
Q076,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_execution_error,0,3,0,3,0,8,hard,1,assets|locations|technicians|work_orders,filter|join|order-by,C9987564907BA597D21AFAE22BAA766F174948843339E0E8727C7F900154C49E,AA5687CCFF7ED2B6D7D26AF69D1CF935236DDB5C496DA6F59BF2CB5194DC765F
Q077,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,1,2,1,0,6,hard,1,assets|sensor_readings|work_orders,distinct|filter|join|nested query|order-by,87B75DCEBE5AAB5DD94D0EAE6020BE9D66CD9C4D2839B48291B527EFE1775DE1,3A581069DD8A71B35ACBBF96C143EF11E799EF3534FA97CB6EDE4228C5CCAFE0
Q078,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,1,1,1,1,1,medium,0,maintenance_logs,aggregation|filter|float|time predicate,1A6C0A30288AB7343B20B0DDA78645AC7AB4124C6DA1348494364E9BE30AC467,189994EC16E232110E615D509BA67D7EB2D5E3DA5EEBE8800A9A217765A6DE0D
Q079,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,2,2,2,2,2,hard,1,assets|grid_topology,aggregation|group-by|having|join|order-by|topology traversal,BE4229C4E214FBF107AF6F652BC30C27972D7FC679521C6DA35C07A5F3108959,BF4F0EA342B7028E01793072D85D1178814F555A8FA5378F3192C135BDED2615
Q080,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,4,4,hard,1,asset_types|assets|locations|work_orders,filter|join|order-by,5E7AEFCF1541B935E2B09748B9F9DA1919B10FB58325877C33915E9AAA267CE6,56DC4BFED3DB08B1C0326C1F215763519AAE73E65A2E9B35E688A92A2CB84E6B
Q081,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,01FE1539C2879AD2D837F655C83EED674BA9B0774561488E669453DE02B9450D,B5DFF96C6059A8199759F61599CEF41B66796187405AC66FBA00C76616BF4C3E
Q082,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,45EA40334D886DA5457B7F2823FEA918498D6D98BC347A02DB2D1F5019CAD748,5907FBC3F9F3722B44678B02D9B02222BE4AA59CFA5D97407A69E90B2B9B2F95
Q083,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,0AF6984DFD93F6BEF0273BF8B9E4C8A99996F057DCF7B1750ACC7C56FF3968A5,7BEBBDB5539972BBDB52996E31053D376CDE31AF40998FEFDA5D143B8A068CB3
Q084,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,C497417893B19ADE1BBB8171586CDB5687CE8B8B86DB2784D2F9B335CF40FDA4,E9B608A9FE56DD4A70F4BFB2BE6A57DFDCD5857163DB2E40DB8790E68C0E983B
Q085,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,4F31DB059E6A00ABC7499CDA5B4B7C18F79C542165A85088099CE60F93C832D4,BE47859E9627B4953A38F609DBC5096697D6F691E646B1F0325383F8AF193E6E
Q086,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,7FB4923C933BABECC56A683688B7EF0D87D32DA592F4FD8DE4493E5F15C41C61,AD8C5AE8369AAD1CD2D29F12FEBEE5833F05100C2BD337D93549AEF9E8DE16FA
Q087,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,F33F74D276747231A485FBB3A5684CA18D91DADA91CC72E7BB3BB114CA8F756B,EC610E6CB8DAE78AF9A630AB0327E4D83BF7E869679B118E9B4F3AC80A125542
Q088,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,439EBD42EF7422B9640C3F32EB5FBAA7D5CDF51CFDADEAA55D8C5E9ED576927B,AB06F6AE1D6A86C92475A4CAB67407D223CDEF7E023A33888D45D7474FBEF815
Q089,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,1B39F6BC2A088ED4E472540EE8FA1D188772B0883C39DC1344545A813173A931,78DE4B7992B28BB07F2B0EEA4DB6D9B805E2B672F8AA3AA7A8EC1C15ADF6F8C0
Q090,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,5539530F4EFB87ECBBA5155D8762408F4DDFF3810929EFC4740A9A23022907E9,F2995887A6CDE41BAE098E58C25E5FE4A6FC18517FBDFD424ECDB715AADC1B76
Q091,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,24924ACA211FFD516F99404FD3D3F11A34BCD8CAB58DC724C4A1BEFDE9ABFC23,C90ADD655689FCD9911FDA1120AE5F0439C0E554E9CB8C8DF1BF70881774653C
Q092,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,AD6DAC4DDEB1DE4004D651F68C28C0F667DF560A5742447DF902AF756AFC2CDE,8C7606BCDD6CFBA13724611294FE27BA6416EAF37F7B0A9A7BA4CF7F2840E2AE
Q093,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,8BDF68AB75E6108B6BD3BF37EBB205207269EB8AE6C1A89A2B97A1A125E6D5A6,80AA5E635828D15D65DE1C95E333A7C29B831D491A1AAB2C3B4AF00FA7524316
Q094,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,07D3FADB1048595B00B00A16BF022A114E7C1DC7CF784CDB7D4BD07060447BA2,72A4EEC70FE114219C53C3B3BDB8956BAB9A8F048CF56A4EC08DCCDB2F00013F
Q095,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,07E27D27B0F44345D22C445837A5554C4E6AE5B1F0A08BF7A0A711E77F904B73,26D884CC511DBF8DCE2BA5F82EB15338F8DF136F43F11EF608B9CB5A0125BFFF
Q096,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,5768042FC82DAF0B916ED8C9A541E6DE2A56AFCFB5A5D93FCBD3DB6C3A36EFF0,D7A4E1B40F05EE267E53226B4C3B2AD861809C274003AFDB2DC6103556EF15BC
Q097,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,74717BA78140B523C6AEC4175BE586848AC667927EE0E1A46250A9BA5BB5020E,F5EC9300EA6C17C34C465780B1B3B1AF5C281D823AAE63B38AAEA0943779E901
Q098,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,A8FC41FF601C6D6C21FC53830BCC84272E8B139678299CC17ACE820B536CE43B,2C0C09F5495E655CB3AAE807E7D9ED40B69561C9DE1C4481CA8935F94D119B46
Q099,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,90B06727502645E38D564A54CA3FA63DB4E933FCA3988013A6DE30A2AAC3A0FF,6BF9EBE685BB1E6B61F9AD8B1B4FC8220894AEFB6A787DA91E08B6766DEB8980
Q100,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,391586CE4A4A22E0705C3387DDAA4EB87758450A1616E25F262444FC48D452E2,D71A3F8AB7F6C275DA1810FA42D3F080E31986F00F4D37EEF1710E34D8F02D47
Q101,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,26C8A3977FC8BC7E19EEEF8FD0D6CF296940E881850F813F143591525C01EB5E,9E554A31806BDEBEF5515422C23D4B4B54F69A2383A30770E2496EE85235414E
Q102,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,5922C39FFA485784042848A43248E9819211922F61EFE267014B738B294895BE,B91FC88F8737230FD282F58A0C69BC42A1DE8D99665299EF53B09E57C7512DE1
Q103,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,3,4,3,1,1,medium,1,assets|work_orders,filter|join|order-by,B86B1DB97A53BD852C9A268E9CC8827675276F48414D09DF47E427342B1FD0B3,C386265AAB4973D3DC9FBC7633211E0BC9312C72B649097932B1819450C922BC
Q104,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,0,0,medium,1,assets|work_orders,filter|join|order-by,8C11EAABD0B0058F87326DC4197ABD4A69615D5F8DDA4EE530F8C4DA9756C2B1,41AF7A63B404C8F1F460E26A3EAC59A9A25A503835E2A473A9C172D2FF945282
Q105,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,0B43BFDE375C54BB6B354E32BB660C9C5ED5D205214C7082BA87EED9DD0E5567,9A87A0113FB5B583C3E278A16AB9681F3380F6F743363449CD2E9606D64555CB
Q106,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,6661A5A9F74D3955FD52BA377AD203F3C57F5E657C2742610F59E4F357BF8AB5,ABC385CDC88056C5B240CBB1CBF71D84FA00AAF5F2D1A0016012A05C9FE63AA9
Q107,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,0,0,medium,1,assets|work_orders,filter|join|order-by,E0179F32A41B7A7AA12AA66BA4466E8022035BC1A375DC53ADC5CE331A4D9CC8,92CD6A92EA310D3EF3D24DF6FD0EF1DB23D6F439F5C40EBD548AD297CC29C55D
Q108,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,3,4,3,1,1,medium,1,assets|work_orders,filter|join|order-by,8C274834082FA630B0CB31D631AF9B628565BE058DA8FF10DDDB68F2BBD492B3,CB6B1F12686B8F23DE9AB1A591B17B55257DC5B84CF97EDC158E742AB5593C4D
Q109,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,A92F74E53405B04013694D910F2B3097F68A2C4EE5593A5ED3DB45A324E8DFB0,CA891F2337BC1FABC1EDA04BF4318D3BD5F81EE4556115D682E97ABE45439A62
Q110,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,correct,1,3,3,3,0,0,medium,1,assets|work_orders,filter|join|order-by,3790F02190290FF415CEA61B35BED3EEB60BD8FD9CD79C8C4F3C430D352A56B1,1F87F45858C889D3425AFBDDCDEB10D5915FBFF7D93B3E5A204717DC800E1499
Q111,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,36F5CD0EBEFDCB6DA6863BE61251F7137E6C1DF83DA967551F9B6E878A0B5B84,82F9129BF81A30B5E70DD063E12B3D72E1EF7A64810C18CFF2A4489065CD6614
Q112,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,E9E042E25C779E5B1C5D25F45DAF60E116AA2E008021C141BAC2DEB998294322,A8224D1F700D864B9A1A7ED63F945DEFD172078F0DC7A07137B6AA3A15658BA4
Q113,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,3,4,3,1,1,medium,1,assets|work_orders,filter|join|order-by,F1BBAC90EE00F5C88877096401BC2791CC5E6A74AFFB1216504A396C6130FCB1,BCF472BEA807A36A0A6146014EB6B342D54472212ADC8E37F45C09ED82DF1DB0
Q114,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,6545275B9772BBAB201C1D5ED6B094A5C9F646F729F28AAB97A87073C373738B,E97FEB511A72F5242C5B426C15B5B68C0AC52AB5CFAA307E2F2BE34D1DCF1583
Q115,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,D10BCFBBA0449474CFBDB7D88DFFD1479C04CF51D9B05A4652E07D21D8163EB4,9FEDD4D8A154A5979AB6353D353EF5729594B3018ECE5AEB20824FCC6C1D9A94
Q116,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,F8351A39D3946783111F9C585D527A3137E4A2F90445C3CD98448E3766FF21BF,9C493A195F29C0AB271B65A6DE85273D13DFE693DC84B3DF1755BBEC92C8150C
Q117,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_shape_mismatch,0,4,1,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,C91D16BC26BA34F972592CFD1D15810B6F10C3D501B8590F85CABF351B1D4319,ADDB11C32923185E4B1B5D4FAF244BB15F14A267EB51F4A4E1042B99C6CFAC41
Q118,granite:F10_Compact_NoShape,C006,granite:F10_Compact_NoShape,candidate_execution_error,0,4,0,4,0,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,F455F596134046EBAEF9A8D7C7960F95ED46EC164C6E0BBED82B44F5FED3ED68,6C2CE94927FE1ED8110277B2991EB547D2F0DED199533691FF05F7A8AF570602
